68,0,0,0,0,1,0,0.2,0.2,0,0.6,2,2,2,5,1,1,0,0
69,0,0,0,0,18,902,0,0.007407407,0,0,2,2,7,2,1,4,0,0
70,0,0,0,0,1,0,0.2,0.2,0,0.2,2,3,2,3,1,3,0,0
71,0,0,0,0,1,0,0.2,0.2,0,0,2,2,6,1,1,2,0,0
72,0,0,0,0,20,197.3777778,0.025,0.0525,0,0,2,2,6,6,1,1,0,0
73,0,0,0,0,2,43,0,0.1,0,0.4,2,2,2,3,1,3,0,0
74,0,0,0,0,8,426.6666667,0,0.0125,0,0,2,2,4,3,1,2,0,0
75,0,0,0,0,3,135,0,0.066666667,0,0,2,2,4,3,1,3,0,0
76,0,0,0,0,16,588.3333333,0,0.025,0,0,2,2,4,1,1,1,0,0
77,10,1005.666667,0,0,36,2111.341667,0.004347826,0.014492754,11.43941195,0,2,2,6,1,1,2,0,1
78,0,0,0,0,2,76,0,0.05,0,0.6,2,3,2,3,1,3,0,0
79,0,0,0,0,1,0,0.2,0.2,0,1,2,1,1,1,1,3,1,0
80,0,0,0,0,1,0,0.2,0.2,0,0.4,2,1,1,1,1,3,0,0
81,0,0,0,0,7,208,0,0.028571429,0,0,2,4,1,1,1,5,1,0
82,0,0,0,0,4,270,0,0.016666667,0,0.8,2,1,1,1,1,3,0,0
83,0,0,0,0,6,39.5,0,0.02,0,0,2,2,2,1,1,3,0,0
84,0,0,0,0,12,375,0.016666667,0.058333333,0,0,2,3,2,4,1,1,0,0
85,0,0,0,0,1,0,0.2,0.2,0,0.8,2,2,2,2,1,1,1,0
86,0,0,0,0,1,0,0.2,0.2,0,0,2,1,1,1,1,3,0,0
87,0,0,0,0,7,150,0.057142857,0.085714286,0,0,2,2,2,2,1,1,0,0
88,0,0,0,0,3,138,0,0.066666667,0,0,2,1,1,1,1,3,0,0
89,0,0,0,0,7,337.5,0.028571429,0.023809524,0,0.4,2,4,1,3,1,3,0,0
90,0,0,0,0,19,620.0333333,0,0.007894737,0,0,2,1,1,4,1,2,0,0
91,2,36,0,0,15,168.8461538,0,0.011764706,0,0.4,2,1,1,1,1,3,0,0
92,0,0,0,0,1,0,0.2,0.2,0,0,2,1,1,1,1,2,1,0
93,0,0,0,0,2,52,0,0.1,0,0,2,1,1,1,1,3,0,0
94,0,0,0,0,13,649.25,0,0.015384615,0,0,2,2,2,1,0,5,0,0
95,0,0,0,0,27,925.3333333,0.003703704,0.025925926,0,0.6,2,4,1,3,1,3,0,0
96,0,0,0,0,2,33,0,0.1,0,0.2,2,1,1,1,1,3,0,0
97,0,0,0,0,6,1566.5,0.05,0.066666667,0,0.2,2,1,1,1,1,3,0,0
98,0,0,0,0,4,105,0,0.025,0,0.6,2,1,1,1,1,4,0,0
99,0,0,1,0,7,50,0.038095238,0.080952381,0,0.6,2,2,4,1,1,7,0,0
100,0,0,0,0,16,644.2,0.004166667,0.031666667,0,0,2,3,2,3,1,4,0,0
101,3,18.33333333,0,0,38,2635.177778,0,0.008947368,0,0.4,2,2,4,1,1,2,0,0
102,4,61,0,0,19,607,0,0.026984127,17.53595893,1,2,1,1,7,1,4,1,1
103,0,0,0,0,6,415,0,0.033333333,0,0.4,2,1,1,3,1,2,0,0
104,2,31,1,16,36,2083.530952,0,0.01351025,0,0.8,2,2,2,4,1,3,0,0
105,3,58.5,0,0,17,281.6666667,0.007058824,0.017647059,0,0,2,1,1,3,1,4,0,0
106,0,0,0,0,2,27,0.15,0.15,0,0,2,1,1,7,1,2,0,0
107,0,0,1,0,9,215,0.044444444,0.074074074,0,0.8,2,4,1,1,1,3,0,0
108,0,0,0,0,12,162,0.05,0.066666667,0,0,2,1,1,1,1,3,0,0
109,0,0,0,0,2,114,0.05,0.066666667,0,0.8,2,3,3,1,1,3,0,0
110,6,326.25,4,94,128,5062.213753,8.54701e-4,0.01791847,0,0,2,2,5,1,1,3,0,0
111,0,0,0,0,4,253,0,0.016666667,0,0.6,2,2,2,3,1,3,0,0
112,0,0,0,0,4,0,0.2,0.2,0,0.4,2,2,2,1,1,3,0,0
113,0,0,0,0,1,0,0.2,0.2,0,0.8,2,1,1,2,1,3,0,0
114,2,22,0,0,25,436.5,0.008,0.024,0,0.2,2,2,4,1,1,1,0,0
115,0,0,1,93,30,1045.833333,0.012903226,0.035483871,0,0.2,2,1,1,1,1,3,0,0
116,0,0,0,0,12,317.8333333,0,0.005555556,0,0,2,1,1,1,1,4,1,0
117,0,0,0,0,21,1146.333333,0,0.012962963,0,0.8,2,3,2,1,1,3,0,0
118,0,0,0,0,11,577,0.018181818,0.027272727,0,0.2,2,2,2,3,1,1,0,0
119,0,0,0,0,8,95,0,0.075,0,0,2,4,1,3,1,3,0,0
120,0,0,0,0,6,301.5,0,0.111111111,0,0,2,2,4,9,1,3,0,0
121,0,0,0,0,6,243,0,0.033333333,0,0,2,2,4,4,1,1,0,0
122,0,0,0,0,4,135.5,0,0.05,0,0.6,2,2,2,1,1,2,0,0
123,0,0,2,75,14,442.3333333,0,0.034375,0,0.8,2,1,1,3,1,3,0,0
124,0,0,0,0,3,41,0,0.066666667,0,0,2,1,1,3,1,3,0,0
125,0,0,0,0,11,292.9,0.028,0.11952381,0,0,2,2,4,3,1,1,0,0
126,0,0,0,0,1,0,0.2,0.2,0,0,2,1,1,3,1,3,0,0
127,0,0,0,0,9,1238.333333,0,0.040740741,0,0.4,2,2,2,1,1,3,0,0
128,0,0,0,0,10,225.4666667,0,0.05,0,0.4,2,1,1,8,1,3,0,0
129,4,462,0,0,51,1873.216667,0,0.00754717,0,0.6,2,2,2,9,1,3,0,0
130,0,0,0,0,3,13,0.133333333,0.166666667,0,0,2,2,4,1,1,1,0,0
131,0,0,0,0,2,222,0,0.1,0,0,2,2,6,1,1,2,1,0
132,2,20,0,0,16,214.8333333,0,0.022222222,0,0,2,2,2,1,1,6,0,0
133,0,-1,0,-1,1,-1,0.2,0.2,0,0,2,3,2,3,1,3,0,0
134,0,0,0,0,6,2017.166667,0,0.011111111,0,0.8,2,2,2,4,1,3,0,0
135,6,111.5,0,0,26,449.0277778,0,0.018518519,0,0.6,2,1,1,3,1,3,0,0
136,0,0,0,0,6,158.1666667,0,0.033333333,0,0,2,3,2,4,1,2,0,0
137,0,0,0,0,9,303.6666667,0.005555556,0.046296296,0,0,2,2,4,5,1,2,0,0
138,0,0,0,0,3,25,0,0.066666667,0,0,2,2,4,1,1,5,0,0
139,0,0,0,0,2,42,0.05,0.15,0,0.4,2,2,2,1,1,4,0,0
140,4,103.625,0,0,14,1003.416667,0,0.018039216,0,0.2,2,1,1,3,1,3,0,0
141,0,-1,0,-1,1,-1,0.2,0.2,0,0,2,2,2,7,1,3,0,0
142,0,0,0,0,9,272.5,0,0.011851852,0,0.2,2,1,1,6,1,3,0,0
143,3,19,0,0,8,344,0,0.007407407,0,0,2,2,4,2,1,3,0,0
144,0,0,0,0,1,0,0.2,0.2,0,0,2,2,2,2,1,3,0,0
145,0,0,1,19,10,852,0,0.009090909,0,0,2,2,2,3,1,6,0,0
146,0,0,0,0,3,780,0.066666667,0.066666667,0,0.4,2,2,4,1,1,3,0,0
147,0,0,0,0,3,1038,0,0.033333333,0,0,2,2,2,1,1,1,0,0
148,0,0,0,0,4,573,0,0.05,0,0,2,2,2,3,1,3,0,0
149,0,0,0,0,28,1231.233333,0.007142857,0.030357143,0,0,2,1,1,4,1,3,0,0
150,0,0,0,0,11,316.6666667,0,0.027272727,0,0.8,2,2,2,2,1,1,0,0
151,0,0,0,0,20,873.7365079,0.0075,0.028166667,0,0,2,1,2,1,1,1,0,0
152,0,0,0,0,1,0,0.2,0.2,0,0.4,2,2,2,3,1,4,0,0
153,0,0,0,0,4,16,0.1,0.15,0,0,2,2,5,5,1,1,0,0
154,0,0,0,0,19,615,0,0.026315789,0,0.2,2,2,2,3,1,3,0,0
155,0,0,0,0,9,261.75,0,0.026666667,0,0,2,2,6,1,1,1,0,0
156,0,0,0,0,21,615.8831169,0.033333333,0.04993081,0,0,2,3,2,2,1,1,1,0
157,0,0,0,0,1,0,0.2,0.2,0,0,2,3,3,3,1,2,1,0
158,0,0,0,0,6,117.5,0,0.033333333,0,0.8,2,1,1,1,1,3,1,0
159,0,0,0,0,1,0,0.2,0.2,0,0,2,1,1,1,1,3,0,0
160,0,0,0,0,1,0,0.2,0.2,0,0,2,3,2,3,1,3,0,0
161,0,0,0,0,23,501.6666667,0.008695652,0.01884058,0,0.6,2,1,1,4,1,2,0,0
162,2,58,2,22,31,829.1666667,0.03030303,0.040606061,0,0,2,1,1,1,1,1,1,0
163,1,9.5,0,0,23,1223,0.015217391,0.012463768,0,0,2,1,1,1,1,2,1,0
164,0,0,0,0,6,467,0,0.016666667,0,0.4,2,1,1,3,1,3,0,0
165,0,0,0,0,23,737.1666667,0.008695652,0.011594203,0,0.6,2,2,2,1,1,3,0,0
166,0,0,0,0,12,129,0,0.033333333,0,0,2,1,1,3,1,2,0,0
167,0,0,0,0,5,63,0,0.04,0,0,2,2,2,1,1,3,0,0
168,0,0,0,0,5,125,0.086666667,0.166666667,0,0,2,2,2,1,1,3,0,0
169,0,0,0,0,11,684.3333333,0.018181818,0.063636364,0,0,2,2,4,6,1,1,0,0
170,0,0,0,0,20,665.4722222,0,0.0145,0,0.8,2,3,2,7,1,4,1,0
171,1,0,0,0,15,487.5,0,0.019166667,0,0.8,2,1,1,2,1,4,1,0
172,0,0,0,0,17,437.1666667,0.011111111,0.033333333,0,0,2,2,4,1,1,3,0,0
173,0,0,0,0,3,55,0.066666667,0.1,0,0.6,2,1,1,1,1,3,0,0
174,0,0,0,0,1,0,0.2,0.2,0,0.8,2,1,1,1,1,2,1,0
175,5,41.3,0,0,24,446.9277778,0,0.008602151,0,1,2,2,2,8,1,1,1,0
176,3,87,0,0,10,320.5,0,0.015384615,0,0,2,1,1,2,1,3,0,0
177,0,0,0,0,7,666,0,0.014285714,0,0,2,1,1,6,1,2,0,0
178,1,0,0,0,21,405.7095238,0.010743802,0.047002635,0,0,2,1,1,1,1,4,0,0
179,0,0,0,0,1,0,0.2,0.2,0,0,2,3,2,3,1,3,0,0
180,0,0,0,0,6,163.25,0.033333333,0.033333333,0,0.6,2,1,1,6,1,2,0,0
181,0,0,0,0,17,284.25,0,0.011764706,0,0,2,3,2,6,1,2,1,0
182,0,-1,0,-1,1,-1,0.2,0.2,0,0.6,2,4,2,1,1,3,0,0
183,0,-1,0,-1,1,-1,0.2,0.2,0,0,2,2,4,1,1,1,0,0
184,0,0,0,0,8,260,0.008333333,0.025,0,0.8,2,3,2,1,1,3,1,0
185,0,0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0,0,3,2,2,1,1,8,0,0
186,0,0,0,0,20,927.45,0.011111111,0.027248677,8.000740741,0,3,1,1,3,1,1,0,0
187,2,9,0,0,50,836.8,0,0.006339869,0,0,3,2,2,3,1,2,0,0
188,10,293.7782051,2,153,96,3283.166739,0.001960784,0.013509414,0,0,3,3,2,6,1,2,1,0
189,9,111.5,1,48.5,49,1868.819697,0,0.020708874,1.706014966,0,3,2,2,7,1,2,0,1
190,3,47,1,51,68,3008.124108,0.007142857,0.016727891,46.53017511,0,3,2,2,1,1,1,0,0
191,0,0,0,0,2,0,0.2,0.2,0,0,3,1,1,1,1,3,0,0
192,3,1226,5,3,24,3230.25,0.036190476,0.096,0,0,3,2,2,1,1,2,0,0
193,3,52,0,0,9,319,0,0.02,0,0,3,1,1,1,1,1,0,0
194,0,0,0,0,3,42,0,0.066666667,0,0,3,2,2,3,1,1,0,0
195,0,0,0,0,22,354.3333333,0.009090909,0.057662338,0,0,3,1,1,7,1,2,1,0
196,0,0,0,0,98,3556.61241,0.002061856,0.010173465,0,0,3,1,1,1,1,3,0,0
197,2,56,1,144,67,2563.783333,0,0.005797101,19.34265017,0,3,2,2,4,0,2,0,1
198,3,112.9607843,0,0,13,3014.018519,0.013068182,0.06140625,0,0,3,2,2,1,1,2,0,0
199,0,0,0,0,17,840.2333333,0,0.001666667,109.176,0,3,2,2,9,0,2,0,1
200,3,94,2,125,55,1970.844805,0,0.001724138,96.25511582,0,3,2,4,1,0,2,1,1
201,1,32,0,0,50,2867,0,0.004,153.4432478,0,3,2,2,7,1,8,1,1
202,0,0,0,0,5,43,0,0.04,0,0,3,1,1,1,1,9,1,0
203,5,218,0,0,13,284.5,0,0.004166667,0,0,3,1,1,1,0,2,0,0
204,0,0,0,0,3,133.5,0,0.088888889,0,0,3,1,2,1,1,8,0,0
205,1,119,0,0,12,297.6666667,0,0.008333333,0,0,3,3,2,1,1,10,0,0
206,3,281,0,0,16,453.75,0,0.005263158,0,0,3,2,2,5,0,2,0,0
207,1,18,0,0,16,1331.75,0,0.0125,33.79956701,0,3,2,5,2,0,3,0,1
208,2,40,0,0,5,558.5,0,0.028571429,0,0,3,2,2,7,0,2,1,0
209,3,107,0,0,4,145.8333333,0,0.016666667,0,0,3,3,2,7,0,1,0,0
210,0,0,0,0,8,731,0,0.04375,0,0,3,2,4,1,1,3,0,0
211,2,49,1,127,4,188,0.033333333,0.0375,0,0,3,3,2,3,1,2,0,0
212,0,0,0,0,14,565.3333333,0.037619048,0.04952381,0,0,3,2,6,3,1,1,0,0
213,0,0,0,0,2,50,0,0.05,0,0,3,3,2,8,1,11,0,0
214,4,57,0,0,7,591,0.006666667,0.033333333,0,0,3,1,2,6,1,6,1,0
215,2,2,3,261,10,281,0,0.042857143,0,0,3,2,2,1,1,2,0,0
216,2,123,2,306.3333333,18,483.8333333,0,0.02,0,0,3,2,2,4,1,1,0,0
217,2,118,0,0,4,42,0,0.066666667,0,0,3,1,2,7,1,3,0,0
218,0,0,0,0,35,1192.386111,0.005714286,0.028571429,0,0,3,2,4,2,1,2,0,0
219,0,0,0,0,12,198,0.016666667,0.075,0,0,3,2,2,3,1,2,0,0
220,0,0,0,0,3,15,0,0.066666667,0,0,3,2,4,3,1,12,0,0
221,2,38,0,0,14,643,0,0.013333333,35.0928,0,3,2,2,5,1,1,0,1
222,0,0,0,0,5,23,0.08,0.12,0,0,3,2,2,1,1,1,0,0
223,0,0,0,0,4,14,0.1,0.15,0,0,3,3,2,1,1,1,0,0
224,1,54,0,0,6,210.5,0,0.02,0,0,3,2,2,1,0,8,0,0
225,1,993,0,0,28,1529.30467,0.001481481,0.009150327,0,0,3,3,2,4,1,2,0,0
226,0,0,0,0,2,19,0,0.1,0,0,3,2,2,3,1,11,1,0
227,5,74.25,2,84,37,1599.083333,0,0.006578947,0,0,3,2,2,4,1,1,0,0
228,0,0,0,0,9,102.5,0,0.022222222,0,0,3,2,2,1,1,3,0,0
229,0,0,0,0,16,2337,0,0.013333333,17.76266667,0,3,2,2,1,1,1,0,1
230,0,0,0,0,19,1883.5,0.010526316,0.021052632,0,0,3,2,2,1,1,3,0,0
231,2,32,0,0,50,1245.3,0.004,0.020666667,7.146260888,0,3,2,2,7,1,9,1,0
232,6,666.8333333,0,0,22,1674.583333,0,0.014666667,0,0,3,2,2,3,1,2,0,0
233,0,0,0,0,9,132,0.011111111,0.033333333,0,0,3,4,1,1,1,3,1,0
234,1,73,1,740,50,1434.255128,0,0.019230769,22.03276923,0,3,2,2,3,1,2,1,0
235,2,154,0,0,18,367.25,0.005263158,0.044210526,0,0,3,3,2,2,1,1,1,0
236,3,49.33333333,5,303.25,7,148.5,0,0.014081633,0,0,3,3,2,2,1,2,0,0
237,3,118.5,0,0,29,1482.210784,0.006896552,0.010600255,0,0,3,3,2,1,1,8,1,0
238,6,153.5,0,0,34,1048.492063,0.011578947,0.032225685,0,0,3,2,6,1,1,1,1,0
239,0,0,0,0,9,478,0,0.011111111,0,0,3,3,2,2,1,3,1,0
240,0,0,0,0,16,980.25,0,0.04,0,0,3,2,2,4,1,3,0,0
241,8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0,0,3,2,2,2,1,2,0,0
242,2,24.5,0,0,22,353.1666667,0.018181818,0.031818182,0,0,3,2,5,1,1,3,0,0
243,1,0,0,0,18,1489.083333,0.023529412,0.046470588,0,0,3,2,2,8,1,1,0,0
244,0,0,1,1220,28,2389.333333,0.016666667,0.030833333,0,0,3,2,2,1,1,3,1,0
245,0,0,0,0,7,753,0,0.00952381,0,0,3,2,10,1,1,2,0,0
246,0,0,0,0,31,688.1666667,0,0.019354839,0,0,3,4,1,1,1,3,0,0
247,0,0,0,0,14,811,0.015384615,0.041025641,0,0,3,2,2,8,1,1,0,0
248,1,22,0,0,9,415.25,0.033333333,0.048148148,0,0,3,3,3,1,1,1,0,0
249,16,155.6313131,0,0,32,908.013456,0.005,0.01805276,4.368515556,0,3,2,2,3,1,2,0,1
250,1,21.33333333,1,235,71,2753.378571,0.012676056,0.015201207,0,0,3,3,2,2,1,1,1,0
251,2,191,1,100,46,2452.582143,0.007246377,0.022253906,0,0,3,3,2,9,1,3,1,0
252,0,0,0,0,18,5188.5,0,0.05,0,0,3,2,5,1,1,1,0,0
253,0,-1,0,-1,1,-1,0.2,0.2,0,0,3,1,1,1,1,1,0,0
254,0,0,0,0,5,57,0.08,0.12,0,0,3,2,5,2,1,1,0,0
255,0,0,0,0,2,8,0,0.1,0,0,3,2,2,5,1,1,1,0
256,4,96.5,0,0,19,1430.659091,0.01,0.025666667,0,0,3,1,1,1,1,1,0,0
257,1,13,0,0,2,20,0,0.05,0,0,3,3,2,3,1,2,0,0
258,5,1388.75,0,0,4,1373.75,0,0.02,0,0,3,1,1,7,1,8,0,0
259,0,0,0,0,45,844.25,0,0.01037037,0,0,3,1,1,3,1,1,0,0
260,0,0,1,0,7,188,0,0.033333333,0,0,3,2,2,1,0,8,0,0
261,3,51,0,0,14,527.375,0.015555556,0.033862434,0,0,3,7,1,6,1,1,1,0
262,0,0,0,0,1,0,0.2,0.2,0,0,3,3,3,5,1,2,0,0
263,1,158,1,64,29,1916.761905,0.006451613,0.018709677,8.772473118,0,3,2,2,3,1,2,1,1
264,0,0,0,0,9,116.3333333,0,0.066666667,0,0,3,2,2,1,1,1,0,0
265,0,0,0,0,30,397,0,0.02,0,0,3,2,2,7,1,2,0,0
266,0,0,0,0,63,5220.083333,0,0.003329865,51.46331148,0,3,2,5,3,1,1,1,1
267,0,0,0,0,20,219.3333333,0,0.011666667,0,0,3,1,8,7,1,2,0,0
268,0,0,0,0,5,74,0,0.04,0,0,3,2,2,1,1,10,0,0
269,0,0,0,0,15,1559.6,0,0.033846154,0,0,3,2,4,1,1,1,0,0
270,0,0,0,0,6,236.5,0,0.016666667,0,0,3,1,1,1,1,3,1,0
271,1,10,0,0,14,348.6666667,0.035714286,0.053571429,0,0,3,3,2,1,1,1,1,0
272,0,0,0,0,1,0,0.2,0.2,0,0,3,2,5,1,1,1,0,0
273,1,28,1,47,13,224.5,0,0.014285714,0,0,3,1,1,1,0,8,0,0
274,4,27,0,0,42,601.7666667,0,0.004545455,0,0,3,2,5,3,1,3,0,0
275,0,0,0,0,5,75.5,0.02,0.013333333,0,0,3,1,1,2,1,9,1,0
276,0,0,0,0,2,153,0,0.05,0,0,3,2,5,6,1,1,0,0
277,4,15,0,0,10,197.2,0,0.016666667,38.99,0,3,1,1,1,1,3,1,1
278,0,0,0,0,18,3658.5,0.016666667,0.05,0,0,3,4,2,9,1,1,0,0
279,0,0,0,0,5,1162.5,0,0.025,0,0,3,2,2,2,1,2,0,0
280,0,0,0,0,32,556.6,0.014583333,0.039583333,0,0,3,2,2,3,1,1,0,0
281,0,0,0,0,3,41,0,0.033333333,0,0,3,2,2,1,1,3,1,0
282,0,0,0,0,11,300.0714286,0,0.02,53.9892,0,3,2,2,1,1,11,1,1
283,13,1249.809524,4,205,36,1626.625433,0.010638298,0.026186255,6.831792392,0,3,3,2,2,1,3,0,0
284,0,0,0,0,6,69.25,0,0.044444444,0,0,3,2,2,4,1,3,0,0
285,2,390,0,0,10,1169.1,0.02,0.05,0,0,3,3,9,9,1,2,0,0
286,0,0,0,0,8,402,0,0.038095238,0,0,3,2,2,2,1,1,0,0
287,0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,1,0,0
288,0,0,0,0,35,3324.333333,0.011428571,0.024761905,0,0,3,2,2,1,1,1,0,0
289,11,215.5238095,1,70,87,3037.499952,0.002150538,0.007722385,0,0,3,2,2,5,1,1,0,0
290,0,0,0,0,4,59,0,0.05,0,0,3,1,1,1,1,10,0,0
291,1,11,0,0,51,1059.253472,0.010588235,0.022643039,0,0,3,3,2,6,1,3,0,0
292,2,20,0,0,7,720,0,0.011111111,0,0,3,2,2,3,1,6,0,0
293,0,0,0,0,40,905.4856061,0.0135,0.03747619,0,0,3,3,2,2,1,1,0,0
294,0,0,0,0,1,0,0.2,0.2,0,0,3,1,1,1,1,1,1,0
295,2,8,1,14.33333333,14,603.6666667,0,0.0125,44.67925,0,3,2,2,1,1,7,0,1
296,0,0,0,0,13,328.9166667,0,0.014285714,59.79014286,0,3,3,2,1,1,3,0,1
297,0,0,0,0,33,778.8166667,0,0.022424242,0,0,3,2,5,1,1,1,0,0
298,4,171.25,0,0,22,851.5595238,0.004545455,0.031907308,0,0,3,3,2,1,1,1,0,0
299,0,0,0,0,1,0,0.2,0.2,0,0,3,1,1,8,1,1,0,0
300,0,0,0,0,3,227.5,0,0.022222222,0,0,3,2,2,1,1,3,0,0
301,5,227.3333333,0,0,17,528.9,0,0.002272727,0,0,3,1,1,1,1,9,1,0
302,0,0,0,0,15,872.8333333,0,0.026666667,0,0,3,2,2,2,1,3,1,0
303,0,0,0,0,2,0,0.2,0.2,0,0,3,3,2,3,1,1,0,0
304,0,0,0,0,35,835.0666667,0.012571429,0.044761905,0,0,3,2,2,6,1,1,0,0
305,0,0,0,0,4,82.5,0,0.05,0,0,3,3,2,1,1,3,0,0
